"IdComment","IdStr","UserName","Message","MessageTranslation","Retweets","Hashtags","Mentions","TweetBoundingBox","TweetCoordinates","TweetPlaceName","UserLocation","UserFollowers","UserFriends","CreatedAt","Source","Votes","Positive","Negative","Neutral","Reason","VeryPositive","VeryNegative","evaluator1","evaluator2","evaluator3","OpinionLexicon","Afinn","SentiStrength","SoCal","Umigon","Vader","SenticNet","Brazilian_LIWC","Brazilian_OpLexicon","Brazilian_SentiLex","Truth","Prediction"
713560356438848000,713560356438848000,"bifecomfarofa","O Dunga tem que colocar um professor de cálculo da ufpa pra zagueiro da seleção que esse não deixa ninguém passar.  #zoiranuncapara",,0,"[{u'indices': [116, 131], u'text': u'zoiranuncapara'}]","[]","NULL","NULL","NULL","NULL",178,426,"2016-03-26 02:57:00","twitter_ufpa",4,2,1,1,"NULL",0,0,10207501925518728,951289924984798,1198194900225799,1,1,0,0,0,1,0.011727,0,0,0,1,
708274074615677056,708274074615677056,"g1para","Escola de Aplicação da UFPA sorteia vagas para educação infantil em 2016 https://t.co/fj6szPvdCh",,0,"[]","[]","NULL","NULL","NULL","NULL",44787,0,"2016-03-11 12:51:13","twitter_ufpa",4,4,0,0,"NULL",0,0,,,,0,0,0,1,0,0,0.029053,1,-1,-1,1,
707983733585001984,707983733585001984,"semcensurapa","Boa tarde! Conheça agora o ""Torcida Cidadã"" da Prefeitura de Belém, projeto que busca reduzir os índices de violência em jogos de futebol.",,2,"[]","[]","NULL","NULL","NULL","Belém",12359,223,"2016-03-10 17:37:30","twitter_belem",2,2,0,0,"NULL",0,0,1022105604535423,10207501925518728,,0,0,-1,1,1,-1,0.000625,-1,-1,0,1,
709722787255067008,709722787255067008,"__MayOliveira_","Bom dia! (@ Belém - @prefeiturabelem in Belém, PA) https://t.co/8xp1oMRCFN",,0,"[]","[{u'id': 1934139290, u'indices': [20, 36], u'id_str': u'1934139290', u'screen_name': u'prefeiturabelem', u'name': u'Prefeitura de Belxe9m'}]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Belém, Pará",463,474,"2016-03-15 12:47:53","twitter_belem",6,1,0,2,"NULL",3,0,,,,0,1,1,0,1,1,0.0833,1,1,1,1,
710506665796305024,710506665796305024,"buggfeelings","beijar na boca é bom mas vocês já perderam o UFPA pedreira e logo atrás veio outro pedreira vazio????",,0,"[]","[]","NULL","NULL","NULL","Belém, Pará",215,211,"2016-03-17 16:42:44","twitter_ufpa",3,2,1,0,"NULL",0,0,1022105604535423,997925856961901,942667965849460,1,0,1,0,1,1,0.0951,1,1,-1,1,
707520353795513984,707520353795513984,"g1para","UFPA inscreve para o programa 'Universidade da Terceira Idade' https://t.co/BGkSFeybZL",,3,"[]","[]","NULL","NULL","NULL","NULL",44787,0,"2016-03-09 10:56:12","twitter_ufpa",3,2,0,1,"NULL",0,0,10207501925518728,481008992083404,1333261746689944,0,0,0,0,0,0,0.006,0,0,0,1,
712308693895926016,712308693895926016,"anandafagundes","@nataliares passei em enfermagem na UFPA.Vou cursar e tentar mudar.Eu ate faria cursinho denovo,mas ta mt caro,não tem como.Na fed é gratis",,0,"[]","[{u'id': 494972553, u'indices': [0, 11], u'id_str': u'494972553', u'screen_name': u'nataliares', u'name': u'snap resende.nat'}]","NULL","NULL","NULL","NULL",140,180,"2016-03-22 16:03:21","twitter_ufpa",3,2,0,1,"NULL",0,0,10207501925518728,951289924984798,481008992083404,0,0,-1,-1,0,1,-0.007719,1,0,0,1,
712452865458105984,712452865458105984,"IgoMartini","O organizador do Festival de Teatro de Curitiba agradeceu o prefeito @gustavofruet pelo apoio da @Curitiba_PMC  ao #FestivalTeatroCuritiba",,0,"[{u'indices': [115, 138], u'text': u'FestivalTeatroCuritiba'}]","[{u'id': 33642328, u'indices': [69, 82], u'id_str': u'33642328', u'screen_name': u'gustavofruet', u'name': u'Gustavo Fruet'}, {u'id': 68693419, u'indices': [97, 110], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Curitiba, Paraná",746,1055,"2016-03-23 01:36:14","twitter_curitiba",3,3,0,0,"NULL",0,0,10207501925518728,481008992083404,951289924984798,1,1,1,1,0,1,0.044857,1,0,0,1,
709457699608649984,709457699608649984,"doldiarioonline","Confira o gabarito do Vestibulinho da UFPA. https://t.co/ewvxglm3Rc https://t.co/GNewlbbHyg",,0,"[]","[]","NULL","NULL","NULL","Belém-PA",28965,10,"2016-03-14 19:14:31","twitter_ufpa",3,2,0,0,"NULL",1,0,,,,0,0,0,0,0,0,0.001312,1,0,0,1,
711709668532424960,711709668532424960,"silvanarossy","Isso é o que acontece qdo você escolhe o candidato errado. Por isso, pra @UFPA_Oficial  meu voto é #joaoreitor  https://t.co/HvZS7T7QSM",,1,"[{u'indices': [99, 110], u'text': u'joaoreitor'}]","[{u'id': 82086393, u'indices': [73, 86], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}]","NULL","NULL","NULL","Belém - Pará",488,653,"2016-03-21 00:23:02","twitter_ufpa",3,2,0,1,"NULL",0,0,10207501925518728,1022105604535423,1701828520084643,0,0,-1,-1,-1,-1,-0.0286,-1,-1,-1,1,
709793836537683968,709793836537683968,"ReeColliins","Aula inaugural ""A pós-graduação e sua articulação com a educação básica - UFPA"". ? Com Prof° Dr.… https://t.co/FbvOeGPelt",,0,"[]","[]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Belém, Pará",1407,1145,"2016-03-15 17:30:12","twitter_ufpa",3,2,0,1,"NULL",0,0,,,,0,0,0,0,0,0,0.0715,0,1,0,1,
709938845048029056,709938845048029056,"Menino_Assis","Ainda não caiu a ficha que sou calouro UFPA",,0,"[]","[]","NULL","NULL","NULL","Belém, Pará",436,381,"2016-03-16 03:06:25","twitter_ufpa",4,2,0,1,"NULL",0,1,10207501925518728,1333261746689944,951289924984798,-1,0,0,0,0,0,0,0,0,1,1,
709733833332153984,709733833332153984,"betojuniior","@BelemDicas o maior presente da @prefeiturabelem para a nossa cidade #Belém400anos #FazendoDoJeitoCerto",,0,"[{u'indices': [69, 82], u'text': u'Belxe9m400anos'}, {u'indices': [83, 103], u'text': u'FazendoDoJeitoCerto'}]","[{u'id': 139242195, u'indices': [0, 11], u'id_str': u'139242195', u'screen_name': u'BelemDicas', u'name': u'Belxe9m Dicas'}, {u'id': 1934139290, u'indices': [32, 48], u'id_str': u'1934139290', u'screen_name': u'prefeiturabelem', u'name': u'Prefeitura de Belxe9m'}]","[[[-48.440172, -1.465523], [-48.321967, -1.465523], [-48.321967, -1.223149], [-48.440172, -1.223149]]]","-1.344336,-48.3810695","Ananindeua, Brasil","Belém, PA",259,179,"2016-03-15 13:31:46","twitter_belem",3,2,0,0,"NULL",1,0,,,,1,1,1,1,1,1,0.07575,1,0,1,1,
712092258850513024,712092258850513024,"marciafontesp","@leiomaurobonna #joaoreitor sabe da realidade da UFPA e sabe que a interiorização tem que avançar muito para uma universidade melhor!",,3,"[{u'indices': [16, 27], u'text': u'joaoreitor'}]","[{u'id': 178061411, u'indices': [0, 15], u'id_str': u'178061411', u'screen_name': u'leiomaurobonna', u'name': u'Mauro Bonna'}]","NULL","NULL","NULL","NULL",155,278,"2016-03-22 01:43:19","twitter_ufpa",5,3,0,0,"NULL",2,0,10207501925518728,951289924984798,,0,0,0,0,1,1,0.02215,1,1,0,1,
707883868414743040,707883868414743040,"belemfala","Qual o fone para denunciar focos de aedes aegypti em Belém??? @belemtransito @prefeiturabelem @itbelem",,0,"[]","[{u'id': 35896973, u'indices': [62, 76], u'id_str': u'35896973', u'screen_name': u'belemtransito', u'name': u'Belxe9m Trxe2nsito'}, {u'id': 1934139290, u'indices': [77, 93], u'id_str': u'1934139290', u'screen_name': u'prefeiturabelem', u'name': u'Prefeitura de Belxe9m'}, {u'id': 3437979513, u'indices': [94, 102], u'id_str': u'3437979513', u'screen_name': u'itbelem', u'name': u'IT - Belxe9m'}]","NULL","NULL","NULL","Belém, Pará",136,222,"2016-03-10 11:00:40","twitter_belem",4,2,0,0,"NULL",1,1,,,,0,0,-1,0,0,0,0.004333,0,0,0,1,
712605721507021056,712605721507021056,"ica_ufpa","Professor Aldo Vieira (FacMat/ICEN) fala sobre a base nacional comum curricular. O vídeo faz parte do acervo... https://t.co/KoLgIXfrRy",,1,"[]","[]","NULL","NULL","NULL","Belém",935,370,"2016-03-23 11:43:38","twitter_ufpa",5,2,0,3,"NULL",0,0,10207501925518728,1022105604535423,,0,0,0,0,0,0,0.007773,-1,-1,0,1,
708451624847597952,708451624847597952,"LatadeNescau","Muito feliz pela minha amiga trans finíssima CALOURA ENFERMAGEM NA UFPA @ervilhadelmar",,1,"[]","[{u'id': 296485938, u'indices': [72, 86], u'id_str': u'296485938', u'screen_name': u'ervilhadelmar', u'name': u'enfermeirinha'}]","NULL","NULL","NULL","Belém né",299,332,"2016-03-12 00:36:44","twitter_ufpa",3,2,0,1,"NULL",0,0,10207501925518728,481008992083404,,1,1,1,1,1,1,0.063923,1,1,1,1,
711951297587638016,711951297587638016,"rudyeri_","@UFPA_Oficial é assim, eu já curso na ufpa da minha cidade, mas to esperando o resultado da repescagem Se eu entrar e quiser mudar de curso",,0,"[]","[{u'id': 82086393, u'indices': [0, 13], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}]","NULL","NULL","NULL","NULL",317,418,"2016-03-21 16:23:11","twitter_ufpa",5,2,0,3,"NULL",0,0,1038636122878195,10207501925518728,1022105604535423,0,1,0,0,0,1,0.005583,1,-1,0,1,
711263113769853056,711263113769853056,"silvanarossy","@leiomaurobonna  Meu voto é para o #joaoreitor o melhor candidato para reitoria da UFPA https://t.co/CKFIV0vsuw",,0,"[{u'indices': [35, 46], u'text': u'joaoreitor'}]","[{u'id': 178061411, u'indices': [0, 15], u'id_str': u'178061411', u'screen_name': u'leiomaurobonna', u'name': u'Mauro Bonna'}]","NULL","NULL","NULL","Belém - Pará",488,653,"2016-03-19 18:48:35","twitter_ufpa",3,3,0,0,"NULL",0,0,1022105604535423,481008992083404,251044251911114,1,1,1,1,1,1,0.033111,1,1,0,1,
712425158372429952,712425158372429952,"jomardemello","""Meu espírito é amplo; eu contenho multidões."" Walt Whitman #curitilover #CompartilheONossoParana @Curitiba_PMC https://t.co/mKdQWMHrKV",,0,"[{u'indices': [60, 72], u'text': u'curitilover'}, {u'indices': [73, 97], u'text': u'CompartilheONossoParana'}]","[{u'id': 68693419, u'indices': [98, 111], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Brasil",143,170,"2016-03-22 23:46:08","twitter_curitiba",11,4,0,6,"NULL",0,1,1333261746689944,1022105604535423,988762107874460,0,1,0,0,0,1,0.07,-1,1,0,1,
710853143781891968,710853143781891968,"agnaldo_nm","Bora lá repeti essa feijoada? #RU #Basico — feeling hungry at Universidade Federal do Pará - UFPA - Oficial https://t.co/gWGHQUG8Wu",,0,"[{u'indices': [30, 33], u'text': u'RU'}, {u'indices': [34, 41], u'text': u'Basico'}]","[]","NULL","NULL","NULL","Brazil - Pará, belem",249,737,"2016-03-18 15:39:31","twitter_ufpa",3,3,0,0,"NULL",0,0,,,,0,1,-1,-1,0,1,0.014421,0,0,0,1,
708277946721672960,708277946721672960,"Inconveniente00","vai lá miga, quem sabe alguém não te adota https://t.co/VqhJBYmhXU",,0,"[]","[]","NULL","NULL","NULL","No seu coração",379,1118,"2016-03-11 13:06:36","twitter_belem",3,2,0,1,"NULL",0,0,,,,0,1,0,0,0,-1,0.003364,0,1,0,1,
709383189576471040,709383189576471040,"rclube","Moradores do Panorama XXI cobram ações da prefeitura de Belém. https://t.co/FZTxAItnD5",,1,"[]","[]","NULL","NULL","NULL","Pará",52208,62,"2016-03-14 14:18:26","twitter_belem",4,3,0,1,"NULL",0,0,,,,0,0,-1,0,0,0,0.015267,0,0,0,1,
712390595625538048,712390595625538048,"LuanaBighi","@ne_wi @Curitiba_PMC que foto linda *-*",,0,"[]","[{u'id': 370998114, u'indices': [0, 6], u'id_str': u'370998114', u'screen_name': u'ne_wi', u'name': u'Willian Leite'}, {u'id': 68693419, u'indices': [7, 20], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Osasco, Colombo",7,35,"2016-03-22 21:28:48","twitter_curitiba",3,3,0,0,"NULL",0,0,10207501925518728,967101706713483,481008992083404,1,1,1,1,1,1,0.137667,1,1,1,1,
710495504233266944,710495504233266944,"czar_nasc","Um pretinho básico para acordar!!! #cafe #estudarfazparte #ufpa #administração #provadeeconomia… https://t.co/VBUDOuAO1n",,0,"[{u'indices': [35, 40], u'text': u'cafe'}, {u'indices': [41, 57], u'text': u'estudarfazparte'}, {u'indices': [58, 63], u'text': u'ufpa'}, {u'indices': [64, 78], u'text': u'administraxe7xe3o'}, {u'indices': [79, 95], u'text': u'provadeeconomia'}]","[]","NULL","NULL","NULL","NULL",5,50,"2016-03-17 15:58:23","twitter_ufpa",3,3,0,0,"NULL",0,0,,,,0,0,1,-1,0,0,0.0498,0,0,-1,1,
713539304996339968,713539304996339968,"marlintonlopes","+120 jovens usam o feriado pra revitalizar um prédio da prefeitura de Curitiba que atenderá moradores de rua. https://t.co/6hiD2qjglg",,5,"[]","[]","NULL","NULL","NULL","Curitiba",6749,257,"2016-03-26 01:33:21","twitter_curitiba",3,0,0,0,"NULL",3,0,,,,1,0,1,1,0,1,0.012083,0,1,-1,1,
712767455228273024,712767455228273024,"xxxclemo","VOU CHEGAR NA UFPA FALANDO B I C T H BITCH I'M HEREEEEE",,0,"[]","[]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Belém, Pará, Brasil DIÁRIO FM!",542,453,"2016-03-23 22:26:18","twitter_ufpa",3,2,0,1,"NULL",0,0,10207501925518728,481008992083404,1054803564576568,0,-1,-1,0,1,-1,0.002214,0,-1,0,1,
707760146630450944,707760146630450944,"donnieromello","grito com o marketing da prefeitura de curitiba https://t.co/oxMhVpN2fC",,0,"[]","[]","NULL","NULL","NULL","Texas, USA",1351,172,"2016-03-10 02:49:03","twitter_curitiba",3,2,1,0,"NULL",0,0,10207501925518728,1333261746689944,481008992083404,-1,-1,-1,0,-1,-1,-0.013385,-1,0,0,1,
708139384474889984,708139384474889984,"blogdidigalvao","Prefeitura de Belém do São Francisco divulga edital de bolsas universitárias https://t.co/iTcPRt6FkG",,0,"[]","[]","NULL","NULL","NULL","NULL",199,395,"2016-03-11 03:56:00","twitter_belem",3,2,0,0,"NULL",1,0,,,,0,0,0,1,0,0,0.022733,0,1,1,1,
709507596630118016,709507596630118016,"AnderRs21","Que Legal, Parabéns a Prefeitura de Curitiba pela homenagem...???????????????? https://t.co/ZEQfrthR6P",,0,"[]","[]","NULL","NULL","NULL","Curitiba e Região",25,138,"2016-03-14 22:32:47","twitter_curitiba",3,2,1,0,"NULL",0,0,10207501925518728,1701828520084643,481008992083404,0,1,1,1,1,1,0.089,1,1,1,1,
708331542326747008,708331542326747008,"stavaresfilho","@Curitiba_PMC obrigado! Bom fim de semana.",,0,"[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","iPhone: -25.450455,-49.275894",2016,861,"2016-03-11 16:39:34","twitter_curitiba",3,3,0,0,"NULL",0,0,10207501925518728,481008992083404,951289924984798,1,1,1,1,1,1,0.172444,1,0,0,1,
710851057992204032,710851057992204032,"Cer_LianaCastro","RECONHECIMENTO - recebemos hoje no LC Studio a formanda Poliana Alves, da turma Enfermagem UFPA… https://t.co/TKduS2KFGS",,0,"[]","[]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Belém Pará (91) 3351-9333",273,469,"2016-03-18 15:31:13","twitter_ufpa",3,2,0,1,"NULL",0,0,10207501925518728,481008992083404,1054803564576568,0,0,0,0,0,0,0.012105,1,0,0,1,
712720730526523008,712720730526523008,"Art3missss","@Curitiba_PMC Olha que linda que eu peguei a lua ontem https://t.co/PEIyWmNtcp",,0,"[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Reino tão tão distante (CWB)",245,632,"2016-03-23 19:20:38","twitter_curitiba",4,3,0,1,"NULL",0,0,,,,1,1,1,1,1,1,0.01225,1,1,1,1,
711252867366183040,711252867366183040,"IdileuzaRocha","@leiomaurobonna #souEmmanuelGilmar para a reitoria da  nossa UFPA! ????",,0,"[{u'indices': [16, 34], u'text': u'souEmmanuelGilmar'}]","[{u'id': 178061411, u'indices': [0, 15], u'id_str': u'178061411', u'screen_name': u'leiomaurobonna', u'name': u'Mauro Bonna'}]","NULL","NULL","NULL","NULL",3,7,"2016-03-19 18:07:52","twitter_ufpa",5,2,2,1,"NULL",0,0,951289924984798,10207501925518728,10207501925518728,0,0,1,0,0,0,0,0,0,0,1,
712094644310548992,712094644310548992,"silvanarossy","@leiomaurobonna #JoaoReitor  que adota cães, jamais daria uma solução desumana para os animais da @UFPA_Oficial.",,1,"[{u'indices': [16, 27], u'text': u'JoaoReitor'}]","[{u'id': 178061411, u'indices': [0, 15], u'id_str': u'178061411', u'screen_name': u'leiomaurobonna', u'name': u'Mauro Bonna'}, {u'id': 82086393, u'indices': [98, 111], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}]","NULL","NULL","NULL","Belém - Pará",488,653,"2016-03-22 01:52:47","twitter_ufpa",3,3,0,0,"NULL",0,0,1022105604535423,1164364220309460,805075212894032,-1,1,-1,0,0,-1,0.0042,0,-1,-1,1,
709712352351035008,709712352351035008,"LareeDias","@Curitiba_PMC Bom Dia Prefs! ????",,0,"[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Curitiba, Paraná",648,362,"2016-03-15 12:06:25","twitter_curitiba",4,3,0,1,"NULL",0,0,10207501925518728,1149345581743917,,0,1,1,0,1,1,0.20825,1,1,1,1,
709562822120894976,709562822120894976,"lauralibaa","@tasigp @Curitiba_PMC KKKKKKKKKKKKKKKK mt bom",,0,"[]","[{u'id': 186611570, u'indices': [0, 7], u'id_str': u'186611570', u'screen_name': u'tasigp', u'name': u'Tasi Pasin'}, {u'id': 68693419, u'indices': [8, 21], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Cascavel - Pr",2720,1536,"2016-03-15 02:12:14","twitter_curitiba",3,2,0,1,"NULL",0,0,10207501925518728,1054803564576568,1333261746689944,0,0,0,0,0,0,0,1,1,1,1,
713320969507627008,713320969507627008,"rodratu","@Curitiba_PMC prefs to indo ai te ver...pasar a pascoa por ai =)",,0,"[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Londrina - PR",127,162,"2016-03-25 11:05:46","twitter_curitiba",3,2,0,1,"NULL",0,0,10207501925518728,1022105604535423,481008992083404,0,0,0,0,0,1,0,-1,1,0,1,
711747499300675968,711747499300675968,"esoliveira_","E que baita cidade que é Curitiba. Aguardando as próximas oportunidades de voltar. @Curitiba_PMC",,0,"[]","[{u'id': 68693419, u'indices': [83, 96], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Caxias do Sul",86,178,"2016-03-21 02:53:22","twitter_curitiba",3,3,0,0,"NULL",0,0,10207501925518728,1022105604535423,1333261746689944,-1,0,-1,-1,-1,-1,0.013615,0,-1,0,1,
710448774674567040,710448774674567040,"Adricarmo13","@Curitiba_PMC Obrigada !!!",,0,"[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Curitiba - PR",152,260,"2016-03-17 12:52:42","twitter_curitiba",3,2,0,1,"NULL",0,0,,,,0,1,1,0,1,1,0.152,0,-1,-1,1,
708012809662104064,708012809662104064,"daysofwal","@ica_ufpa acabei de ver, obrigada????",,0,"[]","[{u'id': 305216984, u'indices': [0, 9], u'id_str': u'305216984', u'screen_name': u'ica_ufpa', u'name': u'ICA UFPA'}]","NULL","NULL","NULL","Pará, Brasil",49,267,"2016-03-10 19:33:02","twitter_ufpa",3,2,0,1,"NULL",0,0,10207501925518728,870576423064299,481008992083404,1,1,1,0,1,1,0.127,0,0,-1,1,
709456463207538944,709456463207538944,"CarlosSilvaS4","@leiomaurobonna voto @EmmTourinho e ainda divulgo na certeza de escolher o melhor para minha amada @UFPA_Oficial",,44,"[]","[{u'id': 178061411, u'indices': [0, 15], u'id_str': u'178061411', u'screen_name': u'leiomaurobonna', u'name': u'Mauro Bonna'}, {u'id': 4907162793, u'indices': [21, 33], u'id_str': u'4907162793', u'screen_name': u'EmmTourinho', u'name': u'Emmanuel Tourinho'}, {u'id': 82086393, u'indices': [99, 112], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}]","NULL","NULL","NULL","NULL",3,30,"2016-03-14 19:09:36","twitter_ufpa",3,3,0,0,"NULL",0,0,942667965849460,805075212894032,1080528071986701,1,1,1,1,1,1,0.054882,1,1,1,1,
712098872324169984,712098872324169984,"_ClaudioMartins","Sem lero-lero, João Weyl é o melhor para a UFPA.  #joaoweylReitor no Argumento.",,2,"[{u'indices': [50, 65], u'text': u'joaoweylReitor'}]","[]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Belém, PA - Brasil",511,436,"2016-03-22 02:09:35","twitter_ufpa",4,3,1,0,"NULL",0,0,,,,1,1,-1,1,1,1,-0.045692,1,1,0,1,
710521349735849984,710521349735849984,"rdpa_curitiba","@CamaraCuritiba @Curitiba_PMC Obrigado pelo apoio CMC.",,0,"[]","[{u'id': 66376767, u'indices': [0, 15], u'id_str': u'66376767', u'screen_name': u'CamaraCuritiba', u'name': u'Cxe2mara de Curitiba'}, {u'id': 68693419, u'indices': [16, 29], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Curitiba - PR",47,63,"2016-03-17 17:41:05","twitter_curitiba",3,3,0,0,"NULL",0,0,1022105604535423,251044251911114,942667965849460,1,1,1,1,1,1,0.076,0,-1,-1,1,
711222812418121984,711222812418121984,"jujatahy","#souEmmanuelGilmar porque a UFPA precisa estar preparada para os desafios anunciados pela crise, e estará com @EmmTourinho .",,2,"[{u'indices': [0, 18], u'text': u'souEmmanuelGilmar'}]","[{u'id': 4907162793, u'indices': [110, 122], u'id_str': u'4907162793', u'screen_name': u'EmmTourinho', u'name': u'Emmanuel Tourinho'}]","NULL","NULL","NULL","NULL",58,116,"2016-03-19 16:08:27","twitter_ufpa",3,3,0,0,"NULL",0,0,805075212894032,251044251911114,942667965849460,0,1,-1,-1,0,-1,0.005529,1,1,1,1,
708813473795481984,708813473795481984,"aaaufra","COMEÇA O JOGO   UFRA x UFPA já é bum clássico muito disputado no mundo universitário paraense",,0,"[]","[]","NULL","NULL","NULL","NULL",16,64,"2016-03-13 00:34:35","twitter_ufpa",3,3,0,0,"NULL",0,0,10207501925518728,481008992083404,,0,0,-1,1,0,1,-0.004647,-1,-1,0,1,
710452576421076992,710452576421076992,"Jocksterlol","A pagina da prefeitura de curitiba é mto boa AHDUHAHSJSH",,3,"[]","[]","NULL","NULL","NULL","Curitiba, Paraná",32195,151,"2016-03-17 13:07:48","twitter_curitiba",3,1,0,0,"NULL",2,0,942667965849460,805075212894032,1080528071986701,1,1,1,1,1,1,0.097556,1,1,1,1,
707546900723991040,707546900723991040,"EstudioAulasDF","Prefeitura de Curitiba-PR ainda inscreve para dois novos concursos. Oferta de 145 vagas nas… https://t.co/PQEvJeijx9 https://t.co/5U0jIAGLOP",,0,"[]","[]","NULL","NULL","NULL","Brasília, Distrito Federal",3090,23,"2016-03-09 12:41:41","twitter_curitiba",3,2,0,1,"NULL",0,0,,,,0,0,0,1,0,0,0.012364,1,-1,-1,1,
708019849059048960,708019849059048960,"systemofasuco","aqui estou mais um dia comendo o x calabresa de 4,50 da UFPA",,0,"[]","[]","NULL","NULL","NULL","Belém",2494,929,"2016-03-10 20:01:01","twitter_ufpa",3,2,0,1,"NULL",0,0,,,,0,0,1,0,0,0,0.017857,0,0,0,1,
713445514600124032,713445514600124032,"joaoreitorufpa","#AvancaUFPA Universidade aberta, coletiva e cidadã. Entrevista de #joaoreitor publicada https://t.co/d7IgGvnZhu https://t.co/okkcybrnBZ",,1,"[{u'indices': [0, 11], u'text': u'AvancaUFPA'}, {u'indices': [66, 77], u'text': u'joaoreitor'}]","[]","NULL","NULL","NULL","NULL",149,608,"2016-03-25 19:20:40","twitter_ufpa",3,2,0,1,"NULL",0,0,,,,0,0,0,0,0,0,0.009235,1,1,1,1,
712214615804023040,712214615804023040,"BarrBenaion","@leiomaurobonna , parabéns pela iniciativa (eleições UFPa). Compreendemos quem tem posturas claras e sem titubeios com nossa Universidade.",,0,"[]","[{u'id': 178061411, u'indices': [0, 15], u'id_str': u'178061411', u'screen_name': u'leiomaurobonna', u'name': u'Mauro Bonna'}]","NULL","NULL","NULL","Cruzeiro, Belém",31,108,"2016-03-22 09:49:31","twitter_ufpa",3,3,0,0,"NULL",0,0,,,,1,1,1,1,1,1,0.0092,1,1,0,1,
708618309000888064,708618309000888064,"leiomaurobonna","Hoje, a partir das 18h, a 3ª rodada da enquete entre quatro reitoráveis da UFPA.",,4,"[]","[]","NULL","NULL","NULL","www.maurobonna.com.br",11699,0,"2016-03-12 11:39:05","twitter_ufpa",6,2,0,4,"NULL",0,0,10207501925518728,1333261746689944,1022105604535423,0,0,0,0,0,0,0.007187,-1,-1,-1,1,
712266585663152000,712266585663152000,"CamaraCuritiba","(...) autoriza a @Curitiba_PMC a voltar no local emergencialmente, para fazer o que não foi feito.",,0,"[]","[{u'id': 68693419, u'indices': [17, 30], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Curitiba - Paraná",7438,98,"2016-03-22 13:16:01","twitter_curitiba",4,2,1,1,"NULL",0,0,,,,1,1,0,0,0,1,0.026143,0,-1,0,1,
708786916221592064,708786916221592064,"SumaraMaia_","@leiomaurobonna #souEmmanuelGilmar Porque a Ufpa merece o melhor!",,0,"[{u'indices': [16, 34], u'text': u'souEmmanuelGilmar'}]","[{u'id': 178061411, u'indices': [0, 15], u'id_str': u'178061411', u'screen_name': u'leiomaurobonna', u'name': u'Mauro Bonna'}]","NULL","NULL","NULL","Pará",196,158,"2016-03-12 22:49:04","twitter_ufpa",8,4,1,0,"NULL",2,1,,,,0,0,1,1,1,1,0.031857,1,1,0,1,
