"IdComment","IdStr","UserName","Message","MessageTranslation","Retweets","Hashtags","Mentions","TweetBoundingBox","TweetCoordinates","TweetPlaceName","UserLocation","UserFollowers","UserFriends","CreatedAt","Source","Votes","Positive","Negative","Neutral","Reason","VeryPositive","VeryNegative","evaluator1","evaluator2","evaluator3","OpinionLexicon","Afinn","SentiStrength","SoCal","Umigon","Vader","SenticNet","Brazilian_LIWC","Brazilian_OpLexicon","Brazilian_SentiLex","Truth","Prediction"
710426072693740032,710426072693740032,"jeffersonkm","@emratzke @Curitiba_PMC local próprio para criação #ZikaVirus #dengue  #chikungunya, estacionamento irregular, dinheiro para cofres públicos","@emratzke @Curitiba_PMC local own creation ZikaVirus dengue, chikungunya, parking, irregular, and money for the public coffers",0,"[{u'indices': [51, 61], u'text': u'ZikaVirus'}, {u'indices': [62, 69], u'text': u'dengue'}, {u'indices': [71, 83], u'text': u'chikungunya'}]","[{u'id': 4807596317, u'indices': [0, 9], u'id_str': u'4807596317', u'screen_name': u'emratzke', u'name': u'Elizabeth Ratzke'}, {u'id': 68693419, u'indices': [10, 23], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Pinhais",56,224,"2016-03-17 11:22:29","twitter_curitiba",3,0,2,0,"NULL",0,1,10207501925518728,1022105604535423,870576423064299,0,0,-1,-1,0,1,0.061,0,1,-1,-1,
710101240806510976,710101240806510976,"danissaura","@Curitiba_PMC e a respeito do 153, a gm só realiza vistoria, depois que acontece os assaltos, medidas preventivas não são tomadas","@Curitiba_PMC and the respect of 153, the gm just done the survey, after that happens the robberies, the preventive measures are not taken",0,"[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","cwbitch",222,116,"2016-03-16 13:51:43","twitter_curitiba",3,0,2,0,"NULL",0,1,,,,1,0,1,1,1,1,0.030238,1,-1,-1,-1,
710849398205447936,710849398205447936,"filhodomeio","Tem nada na da N A D A sobre história travesti na UFPA e a professora jura que elas não merecem ser estudadas como personagens da história","Has nothing in the of the N The D The about story transvestite in the UFPA and the teacher swears that they do not deserve to be studied as the characters in the story",0,"[]","[]","NULL","NULL","NULL","Belém - PA",1858,883,"2016-03-18 15:24:38","twitter_ufpa",3,0,3,0,"NULL",0,0,805075212894032,251044251911114,942667965849460,0,-1,0,-1,0,1,0.020241,0,-1,0,-1,
707796920446689024,707796920446689024,"psdblondrina","@Brasil247 Lideranças da CIC criticam abandono e falta de investimento da prefeitura de Curitiba","@Brasil247 Leaders of the CIC criticize abandonment and lack of investment of the municipality of Curitiba",0,"[]","[{u'id': 248890506, u'indices': [0, 10], u'id_str': u'248890506', u'screen_name': u'brasil247', u'name': u'Brasil 247'}]","NULL","NULL","NULL","NULL",237,101,"2016-03-10 05:15:10","twitter_curitiba",3,0,3,0,"NULL",0,0,,,,-1,-1,-1,-1,-1,-1,-0.017625,-1,-1,-1,-1,
711722497385881984,711722497385881984,"gabscure","To sem preparo psicologico pra amanha segunda feira dia do demonio odeio aula odeio ufpa caralho","To prepare psychological for tomorrow Monday the day of the devil hate the class hate ufpa fucking",1,"[]","[]","NULL","NULL","NULL","NULL",101,80,"2016-03-21 01:14:01","twitter_ufpa",3,0,3,0,"NULL",0,0,10207501925518728,1054803564576568,951289924984798,-1,-1,-1,-1,-1,-1,-0.160529,-1,0,-1,-1,
713404799404925056,713404799404925056,"rkuchla","Agora são duas @Curitiba_PMC @plantao190alguém resolve criar ou foram roubadas https://t.co/CMIKYgP8bp","Now there are two @Curitiba_PMC @plantao190alguém decides to create, or have been stolen https://t.co/CMIKYgP8bp",0,"[]","[{u'id': 68693419, u'indices': [15, 28], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Curitiba - Paraná",106,138,"2016-03-25 16:38:53","twitter_curitiba",3,0,2,1,"NULL",0,0,805075212894032,876974645758428,1022105604535423,-1,-1,-1,1,0,-1,0.000875,0,-1,0,-1,
712338505532317952,712338505532317952,"Celiolobo2","@Belem_Noticias Em frente a Prefeitura de Belém, criadouro de Mosquitos, e ninguém faz nada. https://t.co/z10lxBGTRE","@Belem_Noticias In front of the city Hall of Belém, the breeding-ground of Mosquitoes, and no one does anything. https://t.co/z10lxBGTRE",2,"[]","[{u'id': 1027496948, u'indices': [0, 15], u'id_str': u'1027496948', u'screen_name': u'Belem_Noticias', u'name': u'Belxe9m Notxedcias'}]","NULL","NULL","NULL","Belém, Pará, Brasi (Amazônia)",1837,585,"2016-03-22 18:01:48","twitter_belem",3,0,2,0,"NULL",0,1,,,,0,0,0,0,0,-1,0.004818,0,0,0,-1,
709507027635196032,709507027635196032,"blog_do_branco","Independente de ideologia ou partidarismo, quem poderia imaginar que Zenaldo Coutinho faria gestão tão desastrosa na prefeitura de Belém?","Independent of ideology or partisanship, who could imagine that Zenaldo Coutinho would make management so disastrous in the city of Bethlehem?",1,"[]","[]","[[[-51.198932, -6.62377], [-49.732423, -6.62377], [-49.732423, -5.8535479], [-51.198932, -5.8535479]]]","-6.23865895,-50.4656775","Parauapebas, Brasil","Parauapebas, Pará, Brasil",2391,194,"2016-03-14 22:30:32","twitter_belem",3,0,2,0,"NULL",1,0,,,,-1,-1,-1,0,0,-1,0.075687,0,-1,-1,-1,
711248698387385984,711248698387385984,"w_parazinho","Vamos mandar a população morrer em casa? @prefeiturabelem  https://t.co/6t8YiIqpOc","We're going to send the population to die at home? @prefeiturabelem https://t.co/6t8YiIqpOc",2,"[]","[{u'id': 1934139290, u'indices': [41, 57], u'id_str': u'1934139290', u'screen_name': u'prefeiturabelem', u'name': u'Prefeitura de Belxe9m'}]","NULL","NULL","NULL","Belém, Brasil",41,65,"2016-03-19 17:51:18","twitter_belem",4,0,1,1,"NULL",0,2,,,,-1,-1,0,0,0,-1,-0.007385,0,0,0,-1,
708332397495000960,708332397495000960,"Alebee34","Tô indignada! A @Curitiba_PMC acabou com a integração, agora tem que pagar pra usar a rua da cidadania. #Mercenários","I'm outraged! @Curitiba_PMC ended up with the integration, you now have to pay to use the street of citizenship. Mercenaries",0,"[{u'indices': [104, 116], u'text': u'Mercenxe1rios'}]","[{u'id': 68693419, u'indices': [16, 29], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Brasil Curitiba",979,1668,"2016-03-11 16:42:58","twitter_curitiba",3,0,0,0,"NULL",0,3,805075212894032,251044251911114,942667965849460,0,-1,-1,-1,-1,-1,-0.012238,-1,-1,-1,-1,
709509655140146944,709509655140146944,"Greca2016","@inst_lula Lula como ministro consegue ser pior que @gustavofruet na @Curitiba_PMC e @BetoRicha no governo do estado.","@inst_lula Lula as minister manages to be worse than @gustavofruet in @Curitiba_PMC and @BetoRicha in the government of the state.",0,"[]","[{u'id': 342994346, u'indices': [0, 10], u'id_str': u'342994346', u'screen_name': u'inst_lula', u'name': u'Instituto Lula'}, {u'id': 33642328, u'indices': [52, 65], u'id_str': u'33642328', u'screen_name': u'gustavofruet', u'name': u'Gustavo Fruet'}, {u'id': 68693419, u'indices': [69, 82], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}, {u'id': 34665220, u'indices': [85, 95], u'id_str': u'34665220', u'screen_name': u'BetoRicha', u'name': u'Beto Richa'}]","NULL","NULL","NULL","NULL",202,191,"2016-03-14 22:40:58","twitter_curitiba",3,0,3,0,"NULL",0,0,10207501925518728,951289924984798,481008992083404,-1,-1,-1,-1,-1,-1,0.00975,0,1,-1,-1,
708354889001345024,708354889001345024,"giordanelages","@UFPA_Oficial cadê do ps hein seus filhos não aguentam mais","@UFPA_Oficial where the ps huh your children don't endure more",0,"[]","[{u'id': 82086393, u'indices': [0, 13], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}]","NULL","NULL","NULL","NULL",1042,495,"2016-03-11 18:12:20","twitter_ufpa",8,0,5,3,"NULL",0,0,,,,0,0,0,0,0,0,-0.0154,0,0,-1,-1,
709735086967628032,709735086967628032,"rogerpa1982","@g1para @doldiarioonline @prefeiturabelem mosqueiro abandonada, lixo, orla caindo e escadas desabando (murubira) https://t.co/GWPTkvKNj3","@g1para @doldiarioonline @prefeiturabelem mosqueiro abandoned in the trash, the edge falling down and the stairs coming down (murubira) https://t.co/GWPTkvKNj3",0,"[]","[{u'id': 249288409, u'indices': [0, 7], u'id_str': u'249288409', u'screen_name': u'g1para', u'name': u'G1 Parxe1'}, {u'id': 189545820, u'indices': [8, 24], u'id_str': u'189545820', u'screen_name': u'doldiarioonline', u'name': u'Dixe1rio Online'}, {u'id': 1934139290, u'indices': [25, 41], u'id_str': u'1934139290', u'screen_name': u'prefeiturabelem', u'name': u'Prefeitura de Belxe9m'}]","NULL","NULL","NULL","Belém",18,50,"2016-03-15 13:36:45","twitter_belem",3,0,2,0,"NULL",0,1,,,,-1,-1,-1,-1,-1,-1,-0.029409,0,-1,-1,-1,
707565894944296960,707565894944296960,"cesovski","prefeitura de curitiba: graças a deus morreu o hype","the city hall of curitiba: thanks be to god, died the hype",0,"[]","[]","NULL","NULL","NULL","Porto Alegre - Brasil",234,226,"2016-03-09 13:57:09","twitter_curitiba",5,2,3,0,"NULL",0,0,1022105604535423,10207501925518728,481008992083404,-1,0,1,-1,-1,1,0.063,1,0,0,-1,
713064165334712064,713064165334712064,"heberlira","@Curitiba_PMC interessante quando há menção ao judô paulista e não há ao judô curitibano!","@Curitiba_PMC interesting when there is mention of the judo paulista and there are no judo curitiba!",0,"[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Curitiba - PR - Brasil",586,78,"2016-03-24 18:05:19","twitter_curitiba",3,0,3,0,"NULL",0,0,10207501925518728,951289924984798,1054803564576568,1,1,1,1,1,1,0.00575,0,1,1,-1,
708247182189657984,708247182189657984,"FeriasDeMochila","E em Curitiba @Curitiba_PMC   de @gustavofruet está cortando árvores históricas doadas de imperador do Japão. Aff https://t.co/XJ7zVRMswk","And in Curitiba @Curitiba_PMC @gustavofruet is cutting trees historical donated of the emperor of Japan. Aff https://t.co/XJ7zVRMswk",1,"[]","[{u'id': 68693419, u'indices': [14, 27], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}, {u'id': 33642328, u'indices': [33, 46], u'id_str': u'33642328', u'screen_name': u'gustavofruet', u'name': u'Gustavo Fruet'}]","NULL","NULL","NULL","Curitiba, Brasil",5816,3396,"2016-03-11 11:04:21","twitter_curitiba",3,0,2,1,"NULL",0,0,10207501925518728,481008992083404,1333261746689944,0,-1,0,1,0,-1,0.00315,-1,1,0,-1,
713024742295478016,713024742295478016,"maceuo","@Curitiba_PMC é sempre um problema para os alunos da @UFPR  e demais pedestres atravessarem aqui.","@Curitiba_PMC is always a problem for the students of @UFPR and other pedestrians to cross here.",0,"[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}, {u'id': 23978439, u'indices': [53, 58], u'id_str': u'23978439', u'screen_name': u'UFPR', u'name': u'UFPR'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Curitiba, Paraná, Brazil",72,29,"2016-03-24 15:28:40","twitter_curitiba",3,0,3,0,"NULL",0,0,942667965849460,805075212894032,251044251911114,-1,-1,-1,-1,-1,-1,-0.025333,-1,0,-1,-1,
708117744743531008,708117744743531008,"ingrdlb","@UFPA_Oficial  me passa nem que seja na décima repescagem, eu não aguento mais cursinho, obg","@UFPA_Oficial passes me even in the tenth play-off, I can not stand the local community college, obg",0,"[]","[{u'id': 82086393, u'indices': [0, 13], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}]","NULL","NULL","NULL","Belém, Brasil",278,170,"2016-03-11 02:30:01","twitter_ufpa",4,0,2,2,"NULL",0,0,951289924984798,10207501925518728,988762107874460,0,0,0,1,0,0,0.057125,0,-1,-1,-1,
712730989961805952,712730989961805952,"siilviamara","post da prefeitura de Belém no outro site sobre o avanço das obras do brt: TEU CU","post of the city of Bethlehem on the other site about the progress of the works of the brt: YOUR ASS",0,"[]","[]","NULL","NULL","NULL","NULL",409,284,"2016-03-23 20:01:24","twitter_belem",5,0,1,0,"NULL",0,4,,,,1,0,0,1,-1,-1,0.010429,1,0,0,-1,
707674107782020992,707674107782020992,"oerudito","@Curitiba_PMC A boa, que não precisava de nada mas tá ganhando asfalto novo, é a João Tschannerl. A péssima é a Antônio Costa.","@Curitiba_PMC good, that he did not need anything but it's gaining new asphalt, is the João Tschannerl. The bad is Antonio Costa.",0,"[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","NULL",240,334,"2016-03-09 21:07:09","twitter_curitiba",3,0,3,0,"NULL",0,0,805075212894032,849941985109873,1022105604535423,0,0,-1,1,-1,0,0.039889,0,0,-1,-1,
710100472925975040,710100472925975040,"raphafontenelle","@belemtransito @prefeiturabelem  Enquanto isso no BRT... https://t.co/C1Nou5lfXn","@belemtransito @prefeiturabelem meanwhile in the BRT... https://t.co/C1Nou5lfXn",0,"[]","[{u'id': 35896973, u'indices': [0, 14], u'id_str': u'35896973', u'screen_name': u'belemtransito', u'name': u'Belxe9m Trxe2nsito'}, {u'id': 1934139290, u'indices': [15, 31], u'id_str': u'1934139290', u'screen_name': u'prefeiturabelem', u'name': u'Prefeitura de Belxe9m'}]","NULL","NULL","NULL","Ananindeua, Brasil",114,129,"2016-03-16 13:48:40","twitter_belem",3,0,3,0,"NULL",0,0,,,,0,0,0,0,0,0,0,0,0,0,-1,
708698200589336960,708698200589336960,"ingridsouzafoto","@diariodopara multar a @SeMOB_Bel sabe. Organizar o trânsito que é bom, nada Fala sério Socorro @prefeiturabelem @belemtransito @belemblitz","@diariodopara fine the @SeMOB_Bel know. To organize the traffic is good, nothing Speaks serious Relief @prefeiturabelem @belemtransito @belemblitz",0,"[]","[{u'id': 35863360, u'indices': [0, 13], u'id_str': u'35863360', u'screen_name': u'diariodopara', u'name': u'Dixe1rio do Parxe1'}, {u'id': 104497439, u'indices': [23, 33], u'id_str': u'104497439', u'screen_name': u'SeMOB_Bel', u'name': u'SeMOB - Belxe9m'}, {u'id': 1934139290, u'indices': [96, 112], u'id_str': u'1934139290', u'screen_name': u'prefeiturabelem', u'name': u'Prefeitura de Belxe9m'}, {u'id': 35896973, u'indices': [113, 127], u'id_str': u'35896973', u'screen_name': u'belemtransito', u'name': u'Belxe9m Trxe2nsito'}, {u'id': 408042125, u'indices': [128, 139], u'id_str': u'408042125', u'screen_name': u'belemblitz', u'name': u'Belxe9m Blitz'}]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Belém.Pará.Brasil",191,1098,"2016-03-12 16:56:32","twitter_belem",3,0,3,0,"NULL",0,0,,,,1,1,1,1,1,1,0.066222,1,1,1,-1,
707284719872909056,707284719872909056,"monsergioo","@Curitiba_PMC CHOVE MUITO AQUI NO CENTRO DA CAPITAL https://t.co/XrYT1qWFvD","@Curitiba_PMC it RAINS a LOT HERE IN the CENTER OF the CAPITAL https://t.co/XrYT1qWFvD",0,"[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.27215574300388, -25.43202721781874], [-49.27215574300388, -25.43202721781874], [-49.27215574300388, -25.43202721781874], [-49.27215574300388, -25.43202721781874]]]","-25.4320272178,-49.272155743","Galeria Ritz","Terra,Sistema Solar,Via Lactea",477,948,"2016-03-08 19:19:52","twitter_curitiba",4,0,2,2,"NULL",0,0,10207501925518728,1333261746689944,951289924984798,0,0,0,0,0,0,0.030933,1,-1,0,-1,
712092656063651968,712092656063651968,"deadpolzinho","@m_jaays quer ver da UFPA pra casa com diarréia","@m_jaays want to see the UFPA home with diarrhea",1,"[]","[{u'id': 3230864973, u'indices': [0, 8], u'id_str': u'3230864973', u'screen_name': u'm_jaays', u'name': u""jaay's""}]","NULL","NULL","NULL","Bragança, Brasil",16,47,"2016-03-22 01:44:53","twitter_ufpa",3,0,2,0,"NULL",0,1,10207501925518728,870576423064299,481008992083404,0,1,0,0,0,1,0,1,1,0,-1,
707896938662859008,707896938662859008,"renatonevees","MT feliz chegar cedo na ufpa e o professor avisar que não terá aula","MT happy to arrive early in the ufpa and the teacher warn that we will not have class",0,"[]","[]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Belém - Pará - Brasil",381,433,"2016-03-10 11:52:36","twitter_ufpa",3,0,2,0,"NULL",0,1,10207501925518728,870576423064299,1054803564576568,1,0,1,1,1,1,0.0386,1,0,0,-1,
707592990907362944,707592990907362944,"luanademari","um voo que demorava apenas 50 minutos pra @Curitiba_PMC  agora irá dmeorar 3 horas =~~","a flight that only took 50 minutes to @Curitiba_PMC will now dmeorar 3 hours =~~",0,"[]","[{u'id': 68693419, u'indices': [42, 55], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","NULL",296,247,"2016-03-09 15:44:50","twitter_curitiba",3,0,3,0,"NULL",0,0,10207501925518728,951289924984798,,0,0,0,0,0,0,0,0,0,0,-1,
708755971133350016,708755971133350016,"santoskarenr","@HausOfBrynne a uepa vai lançar a décima repescagem e a ufpa ainda nessa...........quando Deus irá sorrir pra mim? Fica aí o questionamento","@HausOfBrynne the uepa will launch the tenth play-off and the ufpa still in this...........when will God smile at me? There is the question",0,"[]","[{u'id': 323401158, u'indices': [0, 13], u'id_str': u'323401158', u'screen_name': u'HausOfBrynne', u'name': u'Leonardo. xc9 Leonardo'}]","NULL","NULL","NULL","belém",722,497,"2016-03-12 20:46:06","twitter_ufpa",3,0,2,0,"NULL",0,1,,,,1,1,1,0,1,1,0.046947,1,1,0,-1,
709042801250583040,709042801250583040,"raquagirl","enquanto isso... minha mãe tem medo que a filha levante bandeira vermelha na ufpa...","meanwhile... my mom is afraid that the daughter lift up red flag at the ufpa...",0,"[]","[]","NULL","NULL","NULL","Metropolis",617,377,"2016-03-13 15:45:51","twitter_ufpa",3,0,2,0,"NULL",0,1,10207501925518728,1022105604535423,,-1,-1,-1,-1,-1,0,0.032909,-1,-1,-1,-1,
711002118698610944,711002118698610944,"polianamelllo","@giordanelages nova moda daqui a pouco não vai mais ter lugar na UFPA  https://t.co/iZ84Xv8Fqa","@giordanelages new fashion shortly will no longer have a place in UFPA https://t.co/iZ84Xv8Fqa",1,"[]","[{u'id': 232400775, u'indices': [0, 14], u'id_str': u'232400775', u'screen_name': u'giordanelages', u'name': u'Giordane Lages'}]","NULL","NULL","NULL","NULL",542,512,"2016-03-19 01:31:29","twitter_ufpa",3,0,2,0,"NULL",1,0,,,,0,0,0,1,0,-1,0.013882,0,-1,0,-1,
710837112418013056,710837112418013056,"itbelem","Parece que tá difícil de tapar esses buracos @prefeiturabelem @SeMOB_Bel  https://t.co/TTUCIcFDaG","It seems that it's difficult to plug these holes @prefeiturabelem @SeMOB_Bel https://t.co/TTUCIcFDaG",1,"[]","[{u'id': 1934139290, u'indices': [45, 61], u'id_str': u'1934139290', u'screen_name': u'prefeiturabelem', u'name': u'Prefeitura de Belxe9m'}, {u'id': 104497439, u'indices': [62, 72], u'id_str': u'104497439', u'screen_name': u'SeMOB_Bel', u'name': u'SeMOB - Belxe9m'}]","NULL","NULL","NULL","NULL",156,16,"2016-03-18 14:35:48","twitter_belem",3,0,3,0,"NULL",0,0,,,,-1,-1,-1,-1,0,-1,-0.000231,-1,-1,-1,-1,
713053684532452992,713053684532452992,"koalerone","Adeus @Curitiba_PMC","Goodbye @Curitiba_PMC",0,"[]","[{u'id': 68693419, u'indices': [6, 19], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Cwb",91,88,"2016-03-24 17:23:40","twitter_curitiba",3,0,2,1,"NULL",0,0,10207501925518728,481008992083404,951289924984798,0,0,0,0,0,0,0.038333,0,0,0,-1,
713000953373449984,713000953373449984,"adrianofritz","@Curitiba_PMC e a vagabundagem continua forte no serviço público antecipar feriado hoje parabéns @gustavofruet tudo pela reeleição #curitiba","@Curitiba_PMC and my dad is still strong in the public service to anticipate the holiday today congratulations @gustavofruet all for the re-election of curitiba",0,"[{u'indices': [131, 140], u'text': u'curitiba'}]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}, {u'id': 33642328, u'indices': [97, 110], u'id_str': u'33642328', u'screen_name': u'gustavofruet', u'name': u'Gustavo Fruet'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Curitiba-Paraná-Brasil",98,85,"2016-03-24 13:54:08","twitter_curitiba",5,0,3,2,"NULL",0,0,10207501925518728,1022105604535423,1022105604535423,1,1,1,1,1,1,0.019348,0,1,0,-1,
710070061260775040,710070061260775040,"Mezzquita","Icoaraci-UFPA gostoso de janela fechada e lotado","Icoaraci-UFPA nice window closed and crowded",0,"[]","[]","NULL","NULL","NULL","Belém",1101,293,"2016-03-16 11:47:49","twitter_ufpa",3,0,2,0,"NULL",0,1,,,,0,1,1,1,1,1,0.027333,0,1,0,-1,
712771314537382016,712771314537382016,"Jadesks","tava fazendo as contas, logo q entrei na UFPa, fiz 3 semestres em um ano, e um semestre normal, agora +3 semestres em um ano e um normal","was doing the accounts, soon as q got in the UFPa, I did 3 semesters in a year, and a half normal, now 3 semesters in a year and a normal",0,"[]","[]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Belém",390,316,"2016-03-23 22:41:38","twitter_ufpa",3,0,3,0,"NULL",0,0,,,,0,0,0,1,0,0,0.01168,0,1,1,-1,
710928422109880064,710928422109880064,"captainpilgrim","todos os prof somando falta e eu tendo que vir pra ufpa todo dia certamente sao tempos difíceis","all the prof adding missing, and I have come to ufpa every day certainly are difficult times",0,"[]","[]","NULL","NULL","NULL","Belém, Pará",492,258,"2016-03-18 20:38:38","twitter_ufpa",3,1,2,0,"NULL",0,0,10204357608859392,805075212894032,481008992083404,-1,-1,-1,-1,-1,-1,0.011571,-1,-1,-1,-1,
710227076784247040,710227076784247040,"FellipeC","Hey @Curitiba_PMC vai deixar chamar a cidade de Guantánamo?  https://t.co/f4ndmPn1qD","Hey @Curitiba_PMC will let you call the city of Guantánamo? https://t.co/f4ndmPn1qD",1,"[]","[{u'id': 68693419, u'indices': [4, 17], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Curitiba - Brasil",1242,375,"2016-03-16 22:11:45","twitter_curitiba",3,0,2,1,"NULL",0,0,,,,0,0,1,0,0,0,0.011294,0,1,0,-1,
713356555723390976,713356555723390976,"rogerpa1982","publica o descaso da @prefeiturabelem com mosqueiro @leiomaurobonna https://t.co/9kyA8PQWtb","publishes the neglect of the @prefeiturabelem with mosqueiro @leiomaurobonna https://t.co/9kyA8PQWtb",1,"[]","[{u'id': 1934139290, u'indices': [21, 37], u'id_str': u'1934139290', u'screen_name': u'prefeiturabelem', u'name': u'Prefeitura de Belxe9m'}, {u'id': 178061411, u'indices': [52, 67], u'id_str': u'178061411', u'screen_name': u'leiomaurobonna', u'name': u'Mauro Bonna'}]","NULL","NULL","NULL","Belém",17,50,"2016-03-25 13:27:11","twitter_belem",4,0,3,0,"NULL",0,1,,,,-1,-1,0,0,-1,-1,-0.073231,0,0,0,-1,
710870634956497024,710870634956497024,"systemofasuco","vim da UFPA pra almoçar em casa chego em casa não tem nada pra comer que maravilhoso","I came out from the UFPA to have lunch at home I get home I do not have anything to eat that wonderful",0,"[]","[]","NULL","NULL","NULL","Belém",2501,920,"2016-03-18 16:49:01","twitter_ufpa",3,0,3,0,"NULL",0,0,10207501925518728,951289924984798,481008992083404,1,1,1,0,1,1,0.042368,0,1,1,-1,
711628662785875968,711628662785875968,"TinhoLara","@Mauricio_Bonato @Curitiba_PMC não existe prefeito. O Didi Mocó do bolso cheio só queria ser prefeito. Depois esqueceu da nossa Curitiba.","@Mauricio_Bonato @Curitiba_PMC there is no mayor. Didi Mocó pocket full just wanted to be mayor. After forgotten of our City.",0,"[]","[{u'id': 97041162, u'indices': [0, 16], u'id_str': u'97041162', u'screen_name': u'Mauricio_Bonato', u'name': u'Mauricio Bonato CAP'}, {u'id': 68693419, u'indices': [17, 30], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","NULL",126,156,"2016-03-20 19:01:09","twitter_curitiba",3,0,2,0,"NULL",0,1,10207501925518728,1022105604535423,870576423064299,0,-1,0,1,0,-1,-0.014833,0,0,0,-1,
710107730028139008,710107730028139008,"caroolpaiter","@amsjunior @Curitiba_PMC nem ai tá bonito.O de Joinville &gt;&gt;&gt;&gt; esse ai, ja nessa tela kkk https://t.co/RQ4mHYxir4","@amsjunior @Curitiba_PMC even there're beautiful.The Joinville ",0,"[]","[{u'id': 38477333, u'indices': [0, 10], u'id_str': u'38477333', u'screen_name': u'amsjunior', u'name': u'Antonio Jxfanior'}, {u'id': 68693419, u'indices': [11, 24], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.1925659, -26.449305], [-48.740383, -26.449305], [-48.740383, -26.0740739], [-49.1925659, -26.0740739]]]","-26.26168945,-48.96647445","Joinville, Brasil","Joinville, Brasil",1090,232,"2016-03-16 14:17:30","twitter_curitiba",3,0,2,1,"NULL",0,0,1022105604535423,805075212894032,251044251911114,0,0,1,1,0,0,0.021,-1,1,1,-1,
711358261258296960,711358261258296960,"mahpsilveira","@Curitiba_PMC Nem no Rio, a cidade mais quente no universo eu via tamamha sujeira nos ônibus e metrô. Estou decepcionada com a nossa cidade!","@Curitiba_PMC Nor on the River, one of the hottest in the universe I saw tamamha dirt on buses and the subway. I'm disappointed with our city!",0,"[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","NULL",126,237,"2016-03-20 01:06:40","twitter_curitiba",3,0,2,0,"NULL",0,1,10207501925518728,1054803564576568,951289924984798,-1,-1,-1,-1,-1,-1,-0.009458,1,-1,-1,-1,
